frame,time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
430,8.958333,-4.310899,-5.284824,-3.083771,-5.286013,-1.860553,-5.286202,-0.232795,-5.377844,0.986730,-5.377261
431,8.979167,-4.374768,-5.268165,-3.148106,-5.269275,-1.924920,-5.269462,-0.274344,-5.369527,0.946328,-5.369160
432,9.000000,-4.434924,-5.251926,-3.208732,-5.252944,-1.985578,-5.253129,-0.313056,-5.361558,0.908760,-5.361420
433,9.020833,-4.491286,-5.236224,-3.265567,-5.237139,-2.042447,-5.237321,-0.348875,-5.353996,0.874082,-5.354098
434,9.041667,-4.543782,-5.221172,-3.318539,-5.221975,-2.095454,-5.222152,-0.381750,-5.346894,0.842341,-5.347246
435,9.062500,-4.592349,-5.206879,-3.367583,-5.207560,-2.144533,-5.207730,-0.411637,-5.340304,0.813583,-5.340914
436,9.083333,-4.636929,-5.193445,-3.412642,-5.193996,-2.189627,-5.194160,-0.438494,-5.334274,0.787844,-5.335147
437,9.104167,-4.677471,-5.180966,-3.453662,-5.181380,-2.230685,-5.181535,-0.462287,-5.328845,0.765159,-5.329985
438,9.125000,-4.713932,-5.169529,-3.490601,-5.169799,-2.267661,-5.169945,-0.482987,-5.324056,0.745556,-5.325465
439,9.145833,-4.746274,-5.159213,-3.523421,-5.159334,-2.300518,-5.159470,-0.500567,-5.319940,0.729057,-5.321618
440,9.166667,-4.774466,-5.150090,-3.552088,-5.150057,-2.329224,-5.150183,-0.515009,-5.316525,0.715682,-5.318471
441,9.187500,-4.798482,-5.142221,-3.576577,-5.142032,-2.353752,-5.142146,-0.526296,-5.313835,0.705444,-5.316044
442,9.208333,-4.818302,-5.135659,-3.596868,-5.135312,-2.374081,-5.135414,-0.534420,-5.311888,0.698352,-5.314354
443,9.229167,-4.833912,-5.130448,-3.612945,-5.129942,-2.390197,-5.130032,-0.539373,-5.310696,0.694409,-5.313411
444,9.250000,-4.845302,-5.126622,-3.624798,-5.125957,-2.402090,-5.126034,-0.541156,-5.310266,0.693616,-5.313221
445,9.270833,-4.852467,-5.124205,-3.632422,-5.123382,-2.409754,-5.123446,-0.539773,-5.310600,0.695966,-5.313784
446,9.291667,-4.855409,-5.123210,-3.635817,-5.122232,-2.413190,-5.122283,-0.535232,-5.311693,0.701450,-5.315093
447,9.312500,-4.854132,-5.123642,-3.634989,-5.122513,-2.412402,-5.122550,-0.527547,-5.313536,0.710052,-5.317138
448,9.333333,-4.848647,-5.125494,-3.629946,-5.124219,-2.407399,-5.124242,-0.516734,-5.316115,0.721755,-5.319903
449,9.354167,-4.838970,-5.128752,-3.620704,-5.127335,-2.398198,-5.127345,-0.502818,-5.319409,0.736532,-5.323366
450,9.375000,-4.825119,-5.133388,-3.607282,-5.131838,-2.384816,-5.131834,-0.485825,-5.323394,0.754357,-5.327501
451,9.395833,-4.807155,-5.139357,-3.589668,-5.137703,-2.367278,-5.137674,-0.465788,-5.328039,0.775196,-5.332278
452,9.416667,-4.785395,-5.146520,-3.567607,-5.144982,-2.345614,-5.144823,-0.442743,-5.333310,0.799010,-5.337660
453,9.437500,-4.759551,-5.154932,-3.541454,-5.153513,-2.319858,-5.153227,-0.416732,-5.339168,0.825756,-5.343609
454,9.458333,-4.729663,-5.164532,-3.511250,-5.163234,-2.290050,-5.162826,-0.387800,-5.345570,0.855388,-5.350080
455,9.479167,-4.695777,-5.175250,-3.477040,-5.174075,-2.256234,-5.173549,-0.356000,-5.352469,0.887852,-5.357026
456,9.500000,-4.657943,-5.187008,-3.438877,-5.185957,-2.218463,-5.185320,-0.321386,-5.359815,0.923092,-5.364396
457,9.520833,-4.616218,-5.199724,-3.396817,-5.198795,-2.176791,-5.198054,-0.284021,-5.367555,0.961046,-5.372137
458,9.541667,-4.570666,-5.213304,-3.350923,-5.212498,-2.131283,-5.211659,-0.243969,-5.375631,1.001646,-5.380194
459,9.562500,-4.521355,-5.227653,-3.301266,-5.226966,-2.082008,-5.226039,-0.201301,-5.383986,1.044821,-5.388506
460,9.583333,-4.468361,-5.242667,-3.247922,-5.242098,-2.029040,-5.241091,-0.156092,-5.392560,1.090495,-5.397015
461,9.604167,-4.411767,-5.258240,-3.190972,-5.257784,-1.972462,-5.256707,-0.108423,-5.401291,1.138586,-5.405660
462,9.625000,-4.351662,-5.274261,-3.130508,-5.273914,-1.912363,-5.272776,-0.058379,-5.410115,1.189007,-5.414377
463,9.645833,-4.288142,-5.290615,-3.066626,-5.290372,-1.848840,-5.289183,-0.006050,-5.418970,1.241669,-5.423106
464,9.666667,-4.221311,-5.307186,-2.999462,-5.307033,-1.781964,-5.305820,0.048469,-5.427793,1.296475,-5.431782
465,9.687500,-4.151279,-5.323856,-2.929375,-5.323722,-1.711596,-5.322625,0.105080,-5.436519,1.353325,-5.440346
466,9.708333,-4.078164,-5.340506,-2.856205,-5.340391,-1.638136,-5.339408,0.163679,-5.445089,1.412115,-5.448734
467,9.729167,-4.002093,-5.357019,-2.780077,-5.356921,-1.561708,-5.356050,0.224156,-5.453439,1.472737,-5.456889
468,9.750000,-3.923197,-5.373276,-2.701124,-5.373195,-1.482447,-5.372432,0.286401,-5.461512,1.535077,-5.464752
469,9.770833,-3.841617,-5.389164,-2.619485,-5.389098,-1.400493,-5.388438,0.350296,-5.469250,1.599018,-5.472268
470,9.791667,-3.757499,-5.404568,-2.535309,-5.404517,-1.315994,-5.403956,0.415722,-5.476600,1.664439,-5.479385
471,9.812500,-3.670999,-5.419381,-2.448749,-5.419344,-1.229104,-5.418875,0.482554,-5.483509,1.731218,-5.486052
472,9.833333,-3.582277,-5.433499,-2.359966,-5.433473,-1.139986,-5.433090,0.550666,-5.489931,1.799226,-5.492225
473,9.854167,-3.491500,-5.446821,-2.269128,-5.446806,-1.048807,-5.446503,0.619926,-5.495821,1.868333,-5.497860
474,9.875000,-3.398841,-5.459256,-2.176409,-5.459250,-0.955742,-5.459019,0.690203,-5.501139,1.938407,-5.502920
475,9.895833,-3.304481,-5.470717,-2.081987,-5.470719,-0.860970,-5.470551,0.761359,-5.505849,2.009312,-5.507371
476,9.916667,-3.208602,-5.481126,-1.986047,-5.481134,-0.764678,-5.481020,0.833259,-5.509921,2.080910,-5.511183
477,9.937500,-3.111395,-5.490411,-1.888778,-5.490423,-0.667054,-5.490356,0.905762,-5.513328,2.153064,-5.514333
478,9.958333,-3.013052,-5.498511,-1.790375,-5.498526,-0.568294,-5.498496,0.978727,-5.516049,2.225633,-5.516801
479,9.979167,-2.913771,-5.505372,-1.691033,-5.505389,-0.468594,-5.505386,1.052013,-5.518068,2.298475,-5.518573
480,10.000000,-2.813750,-5.510951,-1.590952,-5.510967,-0.368156,-5.510983,1.125477,-5.519374,2.371450,-5.519641
481,10.020833,-2.713192,-5.515215,-1.490335,-5.515228,-0.267183,-5.515252,1.198976,-5.519963,2.444415,-5.520000
482,10.041667,-2.612301,-5.518138,-1.389386,-5.518148,-0.165879,-5.518170,1.272368,-5.519835,2.517230,-5.519653
483,10.062500,-2.511282,-5.519708,-1.288308,-5.519712,-0.064449,-5.519724,1.345510,-5.518993,2.589753,-5.518606
484,10.083333,-2.410338,-5.519920,-1.187308,-5.519918,0.036900,-5.519909,1.418262,-5.517451,2.661844,-5.516872
485,10.104167,-2.309674,-5.518783,-1.086589,-5.518772,0.137963,-5.518734,1.490483,-5.515223,2.733366,-5.514467
486,10.125000,-2.209494,-5.516313,-0.986355,-5.516292,0.238536,-5.516216,1.562035,-5.512330,2.804182,-5.511415
487,10.145833,-2.109997,-5.512536,-0.886806,-5.512505,0.338419,-5.512381,1.632782,-5.508798,2.874157,-5.507742
488,10.166667,-2.011383,-5.507491,-0.788142,-5.507446,0.437410,-5.507268,1.702591,-5.504658,2.943159,-5.503479
489,10.187500,-1.913847,-5.501221,-0.690556,-5.501164,0.535315,-5.500922,1.771329,-5.499944,3.011059,-5.498662
490,10.208333,-1.817579,-5.493784,-0.594241,-5.493712,0.622344,-5.494204,1.848468,-5.493900,3.077731,-5.493330
491,10.229167,-1.740756,-5.486956,-0.506889,-5.485876,0.710716,-5.486340,1.932362,-5.486419,3.157673,-5.486150
492,10.250000,-1.671446,-5.480112,-0.437290,-5.478896,0.799845,-5.477342,2.022561,-5.477317,3.247996,-5.477000
493,10.270833,-1.603763,-5.472804,-0.370506,-5.471582,0.888373,-5.467342,2.110990,-5.467325,3.336544,-5.466959
494,10.291667,-1.537831,-5.465087,-0.305488,-5.463882,0.974968,-5.456530,2.197486,-5.456525,3.423152,-5.456107
495,10.312500,-1.473766,-5.457023,-0.242352,-5.455854,1.059472,-5.444993,2.281891,-5.445001,3.507662,-5.444532
496,10.333333,-1.411680,-5.448674,-0.181208,-5.447560,1.141732,-5.432822,2.364053,-5.432847,3.589922,-5.432325
497,10.354167,-1.351680,-5.440104,-0.122161,-5.439066,1.221603,-5.420114,2.443827,-5.420155,3.669788,-5.419581
498,10.375000,-1.293869,-5.431379,-0.065312,-5.430435,1.298948,-5.406965,2.521076,-5.407027,3.747121,-5.406400
499,10.395833,-1.238344,-5.422566,-0.010756,-5.421734,1.373635,-5.393479,2.595668,-5.393561,3.821790,-5.392884
500,10.416667,-1.185196,-5.413731,0.041419,-5.413027,1.445541,-5.379757,2.667480,-5.379862,3.893672,-5.379134
501,10.437500,-1.134511,-5.404940,0.091127,-5.404380,1.514548,-5.365904,2.736395,-5.366034,3.962651,-5.365256
502,10.458333,-1.086370,-5.396259,0.138290,-5.395858,1.580548,-5.352025,2.802305,-5.352180,4.028616,-5.351355
503,10.479167,-1.040849,-5.387752,0.182833,-5.387523,1.643440,-5.338222,2.865108,-5.338404,4.091467,-5.337534
504,10.500000,-0.998017,-5.379483,0.224689,-5.379438,1.703127,-5.324600,2.924709,-5.324808,4.151109,-5.323895
505,10.520833,-0.957940,-5.371512,0.263794,-5.371662,1.759523,-5.311257,2.981020,-5.311493,4.207454,-5.310540
506,10.541667,-0.920675,-5.363896,0.300092,-5.364250,1.812548,-5.298292,3.033963,-5.298556,4.260424,-5.297567
507,10.562500,-0.886278,-5.356692,0.333529,-5.357258,1.862127,-5.285800,3.083463,-5.286092,4.309943,-5.285068
508,10.583333,-0.854797,-5.349952,0.364059,-5.350735,1.908196,-5.273870,3.129453,-5.274190,4.355947,-5.273136
509,10.604167,-0.826274,-5.343723,0.391640,-5.344728,1.950693,-5.262589,3.171875,-5.262937,4.398374,-5.261856
510,10.625000,-0.801170,-5.338145,0.416656,-5.339185,1.989565,-5.252036,3.210674,-5.252412,4.437173,-5.251308
511,10.645833,-0.779513,-5.333260,0.439071,-5.334143,2.024764,-5.242288,3.245804,-5.242689,4.472295,-5.241567
512,10.666667,-0.760910,-5.329010,0.458437,-5.329729,2.056250,-5.233411,3.277223,-5.233839,4.503700,-5.232702
513,10.687500,-0.745383,-5.325425,0.474730,-5.325973,2.083988,-5.225468,3.304897,-5.225921,4.531352,-5.224773
514,10.708333,-0.732948,-5.322529,0.487932,-5.322902,2.107947,-5.218515,3.328794,-5.218991,4.555223,-5.217837
515,10.729167,-0.723618,-5.320341,0.498030,-5.320536,2.128104,-5.212598,3.348893,-5.213097,4.575287,-5.211941
516,10.750000,-0.717401,-5.318877,0.505015,-5.318891,2.144440,-5.207758,3.365173,-5.208277,4.591528,-5.207124
517,10.770833,-0.714299,-5.318144,0.508883,-5.317977,2.156942,-5.204027,3.377622,-5.204565,4.603931,-5.203418
518,10.791667,-0.714311,-5.318147,0.509634,-5.317799,2.165601,-5.201429,3.386231,-5.201984,4.612488,-5.200847
519,10.812500,-0.717430,-5.318883,0.507274,-5.318358,2.170414,-5.199979,3.390998,-5.200550,4.617197,-5.199428
520,10.833333,-0.723644,-5.320347,0.501813,-5.319646,2.171383,-5.199687,3.391923,-5.200271,4.618059,-5.199168
521,10.854167,-0.732939,-5.322527,0.493266,-5.321654,2.168515,-5.200552,3.389015,-5.201147,4.615081,-5.200066
522,10.875000,-0.745293,-5.325404,0.481652,-5.324366,2.161822,-5.202564,3.382285,-5.203168,4.608276,-5.202114
523,10.895833,-0.760683,-5.328958,0.466994,-5.327761,2.151319,-5.205708,3.371749,-5.206319,4.597659,-5.205295
524,10.916667,-0.779077,-5.333161,0.449322,-5.331813,2.137029,-5.209959,3.357428,-5.210575,4.583253,-5.209583
525,10.937500,-0.800442,-5.337982,0.428668,-5.336492,2.118979,-5.215284,3.339351,-5.215903,4.565083,-5.214947
526,10.958333,-0.824738,-5.343384,0.405071,-5.341763,2.097199,-5.221645,3.317547,-5.222263,4.543183,-5.221346
527,10.979167,-0.851923,-5.349330,0.378572,-5.347587,2.071726,-5.228994,3.292055,-5.229609,4.517589,-5.228734
528,11.000000,-0.881947,-5.355774,0.349220,-5.353922,2.042603,-5.237277,3.262916,-5.237887,4.488343,-5.237055
529,11.020833,-0.914758,-5.362669,0.317066,-5.360720,2.009877,-5.246433,3.230177,-5.247037,4.455492,-5.246250
530,11.041667,-0.950297,-5.369966,0.282167,-5.367933,1.973601,-5.256397,3.193891,-5.256992,4.419090,-5.256252
531,11.062500,-0.988502,-5.377611,0.244585,-5.375509,1.933833,-5.267096,3.154117,-5.267680,4.379195,-5.266988
532,11.083333,-1.029305,-5.385549,0.204386,-5.383391,1.890637,-5.278454,3.110920,-5.279024,4.335871,-5.278382
533,11.104167,-1.072633,-5.393722,0.161641,-5.391523,1.844084,-5.290388,3.064368,-5.290942,4.289189,-5.290350
534,11.125000,-1.118410,-5.402072,0.116427,-5.399847,1.794249,-5.302813,3.014539,-5.303350,4.239226,-5.302807
535,11.145833,-1.166554,-5.410539,0.068823,-5.408302,1.741214,-5.315639,2.961514,-5.316157,4.186062,-5.315665
536,11.166667,-1.216979,-5.419061,0.018917,-5.416828,1.685069,-5.328775,2.905382,-5.329272,4.129788,-5.328830
537,11.187500,-1.269592,-5.427578,-0.033204,-5.425364,1.625906,-5.342127,2.846237,-5.342602,4.070496,-5.342208
538,11.208333,-1.324298,-5.436029,-0.087443,-5.433848,1.563828,-5.355599,2.784179,-5.356051,4.008290,-5.355704
539,11.229167,-1.380998,-5.444353,-0.143701,-5.442220,1.498941,-5.369096,2.719317,-5.369523,3.943275,-5.369222
540,11.250000,-1.439587,-5.452492,-0.201875,-5.450421,1.431358,-5.382521,2.651763,-5.382922,3.875566,-5.382666
541,11.270833,-1.499955,-5.460387,-0.261858,-5.458392,1.361199,-5.395778,2.581637,-5.396153,3.805281,-5.395939
542,11.291667,-1.561990,-5.467983,-0.323537,-5.466077,1.288591,-5.408774,2.509065,-5.409122,3.732549,-5.408948
543,11.312500,-1.625577,-5.475227,-0.386798,-5.473422,1.213664,-5.421416,2.434178,-5.421737,3.657499,-5.421599
544,11.333333,-1.690594,-5.482068,-0.451519,-5.480376,1.136556,-5.433616,2.357115,-5.433909,3.580271,-5.433805
545,11.354167,-1.756918,-5.488458,-0.517580,-5.486890,1.057411,-5.445286,2.278017,-5.445551,3.501008,-5.445479
546,11.375000,-1.824423,-5.494354,-0.584853,-5.492919,0.976377,-5.456346,2.197035,-5.456584,3.419858,-5.456538
547,11.395833,-1.892980,-5.499715,-0.653211,-5.498422,0.893608,-5.466717,2.114321,-5.466928,3.336977,-5.466907
548,11.416667,-1.962456,-5.504505,-0.722521,-5.503362,0.809263,-5.476329,2.030035,-5.476513,3.252522,-5.476512
549,11.437500,-2.032717,-5.508692,-0.792650,-5.507706,0.723505,-5.485115,1.944338,-5.485273,3.166657,-5.485289
550,11.458333,-2.103628,-5.512250,-0.863463,-5.511425,0.636501,-5.493014,1.857399,-5.493149,3.079550,-5.493176
551,11.479167,-2.175051,-5.515155,-0.934822,-5.514496,0.548421,-5.499976,1.769388,-5.500086,2.991371,-5.500122
552,11.500000,-2.246847,-5.517390,-1.006589,-5.516900,0.459440,-5.505952,1.680477,-5.506040,2.902294,-5.506080
553,11.520833,-2.318877,-5.518943,-1.078624,-5.518624,0.369732,-5.510905,1.590843,-5.510972,2.812495,-5.511013
554,11.541667,-2.391001,-5.519806,-1.150788,-5.519658,0.279477,-5.514805,1.500665,-5.514853,2.722153,-5.514889
555,11.562500,-2.463080,-5.519978,-1.222941,-5.520000,0.188854,-5.517628,1.410121,-5.517659,2.631448,-5.517687
556,11.583333,-2.534974,-5.519461,-1.294942,-5.519651,0.098045,-5.519361,1.319392,-5.519375,2.540561,-5.519392
557,11.604167,-2.606543,-5.518264,-1.366653,-5.518618,0.007229,-5.519997,1.228660,-5.519997,2.449673,-5.519999
558,11.625000,-2.677652,-5.516399,-1.437937,-5.516913,-0.083413,-5.519537,1.138103,-5.519527,2.358964,-5.519508
559,11.645833,-2.748162,-5.513885,-1.508655,-5.514553,-0.173700,-5.517994,1.047904,-5.517973,2.268616,-5.517932
560,11.666667,-2.817941,-5.510744,-1.578674,-5.511559,-0.263453,-5.515384,0.958238,-5.515356,2.178805,-5.515289
561,11.687500,-2.886856,-5.507005,-1.647860,-5.507959,-0.352497,-5.511734,0.869284,-5.511701,2.089710,-5.511604
562,11.708333,-2.954776,-5.502698,-1.716083,-5.503783,-0.440658,-5.507078,0.781215,-5.507042,2.001505,-5.506914
563,11.729167,-3.021577,-5.497860,-1.783215,-5.499065,-0.527763,-5.501458,0.694201,-5.501421,1.914360,-5.501258
564,11.750000,-3.087132,-5.492530,-1.849132,-5.493844,-0.613646,-5.494921,0.608410,-5.494886,1.828443,-5.494686
565,11.770833,-3.151323,-5.486751,-1.914649,-5.488077,-0.697207,-5.487610,0.524006,-5.487492,1.743918,-5.487252
566,11.791667,-3.214032,-5.480570,-1.996456,-5.480064,-0.774597,-5.480000,0.444327,-5.479631,1.670877,-5.480054
567,11.812500,-3.292125,-5.472129,-2.071328,-5.471938,-0.852487,-5.471524,0.373597,-5.471934,1.606091,-5.473065
568,11.833333,-3.369304,-5.462974,-2.148524,-5.462763,-0.929882,-5.462286,0.310977,-5.464554,1.543038,-5.465718
569,11.854167,-3.444534,-5.453271,-2.223768,-5.453041,-1.005317,-5.452499,0.250218,-5.456883,1.481831,-5.458069
570,11.875000,-3.517680,-5.443095,-2.296926,-5.442846,-1.078657,-5.442238,0.191426,-5.448982,1.422576,-5.450177
571,11.895833,-3.588616,-5.432526,-2.367870,-5.432259,-1.149774,-5.431583,0.134703,-5.440910,1.365376,-5.442104
572,11.916667,-3.657218,-5.421645,-2.436476,-5.421362,-1.218545,-5.420616,0.080143,-5.432730,1.310326,-5.433910
573,11.937500,-3.723371,-5.410537,-2.502630,-5.410237,-1.284853,-5.409423,0.027840,-5.424503,1.257520,-5.425658
574,11.958333,-3.786964,-5.399285,-2.566222,-5.398970,-1.348590,-5.398088,-0.022123,-5.416291,1.207044,-5.417410
575,11.979167,-3.847894,-5.387974,-2.627147,-5.387645,-1.409651,-5.386696,-0.069664,-5.408156,1.158980,-5.409228
576,12.000000,-3.906064,-5.376691,-2.685409,-5.376329,-1.467838,-5.375354,-0.114707,-5.400158,1.113405,-5.401174
577,12.020833,-3.961382,-5.365518,-2.740834,-5.365120,-1.523144,-5.364131,-0.157182,-5.392357,1.070389,-5.393306
578,12.041667,-4.013764,-5.354539,-2.793318,-5.354105,-1.575502,-5.353108,-0.197024,-5.384810,1.030000,-5.385682
579,12.062500,-4.063132,-5.343835,-2.842785,-5.343365,-1.624834,-5.342364,-0.234173,-5.377572,0.992298,-5.378359
580,12.083333,-4.109414,-5.333483,-2.889161,-5.332978,-1.671068,-5.331980,-0.268575,-5.370696,0.957339,-5.371390
581,12.104167,-4.152543,-5.323561,-2.932379,-5.323021,-1.714138,-5.322031,-0.300179,-5.364232,0.925174,-5.364826
582,12.125000,-4.192460,-5.314139,-2.972382,-5.313565,-1.753984,-5.312588,-0.328941,-5.358227,0.895847,-5.358713
583,12.145833,-4.229110,-5.305285,-3.009113,-5.304679,-1.790554,-5.303719,-0.354821,-5.352722,0.869401,-5.353096
584,12.166667,-4.262446,-5.297063,-3.042525,-5.296426,-1.823799,-5.295489,-0.377786,-5.347759,0.845869,-5.348015
585,12.187500,-4.292425,-5.289531,-3.072576,-5.288864,-1.853676,-5.287955,-0.397804,-5.343370,0.825284,-5.343505
586,12.208333,-4.319010,-5.282741,-3.099227,-5.282047,-1.880149,-5.281170,-0.414851,-5.339588,0.807670,-5.339598
587,12.229167,-4.342170,-5.276742,-3.122449,-5.276023,-1.903187,-5.275182,-0.428908,-5.336438,0.793048,-5.336321
588,12.250000,-4.361879,-5.271575,-3.142215,-5.270833,-1.922764,-5.270033,-0.439958,-5.333942,0.781435,-5.333696
589,12.270833,-4.378115,-5.267276,-3.158504,-5.266513,-1.938860,-5.265757,-0.447992,-5.332116,0.772842,-5.331742
590,12.291667,-4.390863,-5.263873,-3.171299,-5.263091,-1.951459,-5.262383,-0.453003,-5.330973,0.767276,-5.330470
591,12.312500,-4.400113,-5.261388,-3.180592,-5.260592,-1.960551,-5.259934,-0.454990,-5.330519,0.764740,-5.329889
592,12.333333,-4.405859,-5.259839,-3.186375,-5.259029,-1.966129,-5.258425,-0.453956,-5.330755,0.765229,-5.330001
593,12.354167,-4.408100,-5.259233,-3.188648,-5.258414,-1.968195,-5.257865,-0.449910,-5.331679,0.768738,-5.330805
594,12.375000,-4.406840,-5.259574,-3.187416,-5.258748,-1.966753,-5.258256,-0.442863,-5.333283,0.775256,-5.332292
595,12.395833,-4.402089,-5.260856,-3.182686,-5.260026,-1.961810,-5.259594,-0.432832,-5.335554,0.784764,-5.334450
596,12.416667,-4.393859,-5.263069,-3.174474,-5.262239,-1.953383,-5.261866,-0.420188,-5.338395,0.797593,-5.337343
597,12.437500,-4.382171,-5.266196,-3.162798,-5.265367,-1.941490,-5.265055,-0.404724,-5.341840,0.813483,-5.340892
598,12.458333,-4.367048,-5.270211,-3.147681,-5.269387,-1.926154,-5.269135,-0.386353,-5.345888,0.832286,-5.345046
599,12.479167,-4.348517,-5.275085,-3.129153,-5.274269,-1.907405,-5.274078,-0.365108,-5.350508,0.853969,-5.349773
600,12.500000,-4.326613,-5.280781,-3.107245,-5.279976,-1.885276,-5.279844,-0.341031,-5.355667,0.878490,-5.355038
601,12.520833,-4.301375,-5.287257,-3.081998,-5.286466,-1.859806,-5.286393,-0.314163,-5.361327,0.905806,-5.360803
602,12.541667,-4.272844,-5.294465,-3.053453,-5.293691,-1.831039,-5.293675,-0.284554,-5.367446,0.935868,-5.367025
603,12.562500,-4.241072,-5.302354,-3.021661,-5.301598,-1.799024,-5.301638,-0.252256,-5.373978,0.968623,-5.373658
604,12.583333,-4.206110,-5.310864,-2.986675,-5.310131,-1.763816,-5.310223,-0.217327,-5.380878,1.004010,-5.380656
605,12.604167,-4.168019,-5.319935,-2.948554,-5.319225,-1.725473,-5.319368,-0.179830,-5.388094,1.041969,-5.387965
606,12.625000,-4.126862,-5.329502,-2.907362,-5.328817,-1.684060,-5.329007,-0.139830,-5.395574,1.082431,-5.395534
607,12.645833,-4.082710,-5.339493,-2.863170,-5.338837,-1.639648,-5.339070,-0.097400,-5.403264,1.125324,-5.403308
608,12.666667,-4.035638,-5.349839,-2.816053,-5.349212,-1.592313,-5.349486,-0.052615,-5.411109,1.170570,-5.411231
609,12.687500,-3.985727,-5.360464,-2.766091,-5.359868,-1.542136,-5.360178,-0.005557,-5.419052,1.218090,-5.419245
610,12.708333,-3.933063,-5.371291,-2.713372,-5.370728,-1.489203,-5.371070,0.043690,-5.427036,1.267796,-5.427294
611,12.729167,-3.877738,-5.382245,-2.657986,-5.381715,-1.433606,-5.382085,0.095036,-5.435003,1.319598,-5.435319
612,12.750000,-3.819850,-5.393245,-2.600032,-5.392749,-1.375445,-5.393142,0.148388,-5.442898,1.373401,-5.443263
613,12.770833,-3.759501,-5.404213,-2.539612,-5.403753,-1.314821,-5.404164,0.203647,-5.450663,1.429107,-5.451070
614,12.791667,-3.696799,-5.415072,-2.476835,-5.414647,-1.251844,-5.415072,0.260710,-5.458244,1.486612,-5.458685
615,12.812500,-3.631857,-5.425743,-2.411814,-5.425354,-1.186628,-5.425787,0.319472,-5.465586,1.545810,-5.466052
616,12.833333,-3.564796,-5.436152,-2.344667,-5.435798,-1.119291,-5.436235,0.379823,-5.472639,1.606589,-5.473121
617,12.854167,-3.495737,-5.446224,-2.275520,-5.445905,-1.049958,-5.446341,0.441650,-5.479352,1.668836,-5.479842
618,12.875000,-3.424811,-5.455889,-2.204499,-5.455604,-0.978759,-5.456033,0.504835,-5.485679,1.732431,-5.486168
619,12.895833,-3.352149,-5.465079,-2.131740,-5.464827,-0.905826,-5.465245,0.569258,-5.491575,1.797256,-5.492055
620,12.916667,-3.277889,-5.473729,-2.057378,-5.473509,-0.831298,-5.473911,0.634796,-5.497001,1.863184,-5.497462
621,12.937500,-3.202173,-5.481779,-1.981557,-5.481591,-0.755317,-5.481971,0.701325,-5.501920,1.930092,-5.502354
622,12.958333,-3.125146,-5.489175,-1.904421,-5.489016,-0.678028,-5.489371,0.768715,-5.506297,1.997848,-5.506697
623,12.979167,-3.046957,-5.495865,-1.826120,-5.495733,-0.599582,-5.496059,0.836838,-5.510105,2.066324,-5.510462
624,13.000000,-2.967757,-5.501805,-1.746805,-5.501699,-0.520130,-5.501991,0.905561,-5.513319,2.135387,-5.513625
625,13.020833,-2.887701,-5.506955,-1.666631,-5.506872,-0.439827,-5.507127,0.974752,-5.515919,2.204903,-5.516168
626,13.041667,-2.806946,-5.511282,-1.585755,-5.511220,-0.358830,-5.511434,1.044277,-5.517888,2.274737,-5.518073
627,13.062500,-2.725650,-5.514760,-1.504335,-5.514716,-0.277300,-5.514886,1.114001,-5.519218,2.344755,-5.519332
628,13.083333,-2.643973,-5.517366,-1.422532,-5.517339,-0.195395,-5.517461,1.183789,-5.519900,2.414820,-5.519940
629,13.104167,-2.562075,-5.519088,-1.340507,-5.519074,-0.113276,-5.519147,1.253507,-5.519936,2.484798,-5.519894
630,13.125000,-2.480118,-5.519918,-1.258421,-5.519914,-0.031107,-5.519936,1.323020,-5.519328,2.554553,-5.519201
631,13.145833,-2.398262,-5.519855,-1.176435,-5.519859,0.050953,-5.519827,1.392194,-5.518085,2.623952,-5.517869
632,13.166667,-2.316669,-5.518906,-1.094710,-5.518915,0.132742,-5.518828,1.460897,-5.516220,2.692861,-5.515913
633,13.187500,-2.235497,-5.517082,-1.013406,-5.517093,0.214100,-5.516952,1.528998,-5.513750,2.761149,-5.513350
634,13.208333,-2.154904,-5.514404,-0.932681,-5.514414,0.294870,-5.514217,1.596367,-5.510700,2.828686,-5.510203
635,13.229167,-2.075046,-5.510897,-0.852691,-5.510903,0.374894,-5.510649,1.662877,-5.507093,2.895345,-5.506501
636,13.250000,-1.996078,-5.506591,-0.773590,-5.506590,0.454019,-5.506282,1.728404,-5.502962,2.961001,-5.502273
637,13.270833,-1.918149,-5.501525,-0.695530,-5.501515,0.532093,-5.501152,1.792826,-5.498340,3.025532,-5.497555
638,13.291667,-1.841408,-5.495741,-0.618657,-5.495719,0.608970,-5.495302,1.856023,-5.493265,3.088819,-5.492386
639,13.312500,-1.765998,-5.489287,-0.543118,-5.489250,0.684503,-5.488782,1.917880,-5.487778,3.150746,-5.486806
640,13.333333,-1.692060,-5.482215,-0.469051,-5.482162,0.758554,-5.481644,1.978285,-5.481922,3.211200,-5.480860
641,13.354167,-1.619730,-5.474584,-0.396593,-5.474511,0.820772,-5.475074,2.047345,-5.474623,3.270074,-5.474596
642,13.375000,-1.554679,-5.467115,-0.332293,-5.467126,0.890711,-5.467063,2.110689,-5.467361,3.333805,-5.467285
643,13.395833,-1.496990,-5.460011,-0.266356,-5.458970,0.952508,-5.459432,2.175227,-5.459401,3.401054,-5.458973
644,13.416667,-1.441211,-5.452711,-0.210617,-5.451613,1.017829,-5.450800,2.240597,-5.450761,3.466338,-5.450314
